Nom Groupe,Vendeur,Domaine,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Entreprise_567,MARTY CASEY,11 CONNECTIVITY,196923,8430,52306,29812,47953,103887,8199
Entreprise_567,MARTY CASEY,11 CONNECTIVITY,74100,4796,180412,168305,132910,70010,132056
Entreprise_567,MARTY CASEY,11 CONNECTIVITY,4874,14775,63259,23081,86745,69163,108040
Entreprise_567,MARTY CASEY,11 CONNECTIVITY,10810,189370,122644,156896,37168,119590,90743
Entreprise_567,MARTY CASEY,12 VOICE,126675,6813,34617,186477,142787,175993,35806
Entreprise_567,MARTY CASEY,12 VOICE,65597,21244,30257,181146,167039,188406,195951
Entreprise_567,MARTY CASEY,12 VOICE,144786,99859,93269,21183,168153,82075,144633
Entreprise_567,MARTY CASEY,12 VOICE,96452,11198,96307,5938,40332,147780,104048
Entreprise_567,MARTY CASEY,12 VOICE,74672,170646,80328,24777,192820,36304,187079
Entreprise_567,MARTY CASEY,12 VOICE,2143,-807,19803,22429,1432,61915,28001
Entreprise_567,MARTY CASEY,12 VOICE,144364,100467,132209,142504,154052,1785,152084
Entreprise_567,MARTY CASEY,12 VOICE,133544,170506,120171,50413,27097,132707,190689
Entreprise_567,MARTY CASEY,12 VOICE,176658,118125,5654,40294,72511,104988,29723
Entreprise_567,MARTY CASEY,12 VOICE,158177,101594,8367,25484,102803,36708,46706
Entreprise_567,MARTY CASEY,12 VOICE,75692,44043,83848,122403,76375,186518,44434
Entreprise_567,MARTY CASEY,12 VOICE,19925,131161,129916,31731,50952,191675,133541
Entreprise_567,MARTY CASEY,12 VOICE,63973,99108,72972,146780,68734,74990,125902
Entreprise_567,MARTY CASEY,12 VOICE,526,85277,166957,172753,51567,192247,169087
Entreprise_567,MARTY CASEY,12 VOICE,152884,163257,99064,109859,48263,11646,25260
Entreprise_567,MARTY CASEY,12 VOICE,127774,52541,64855,80830,139455,191493,168812
Entreprise_567,MARTY CASEY,12 VOICE,1855,-383,29692,192566,176167,137277,104770
Entreprise_567,MARTY CASEY,12 VOICE,95131,173984,179130,197364,89796,141403,174601
Entreprise_567,MARTY CASEY,12 VOICE,100438,143071,5765,149658,91086,89515,171940
Entreprise_567,MARTY CASEY,12 VOICE,111614,5813,76666,134261,146409,94254,119189
Entreprise_567,MARTY CASEY,12 VOICE,2120,90888,78881,192068,129843,137060,135485
Entreprise_567,MARTY CASEY,12 VOICE,103595,32968,75967,194997,4828,14973,136418
Entreprise_567,MARTY CASEY,12 VOICE,114220,16474,80851,152666,45467,119129,48673
Entreprise_567,MARTY CASEY,12 VOICE,12064,122399,72586,43035,188450,7251,11732
Entreprise_567,MARTY CASEY,12 VOICE,171741,80110,964,168514,20299,127219,26662
Entreprise_567,MARTY CASEY,12 VOICE,107768,18203,103670,106628,109295,109403,124718
Entreprise_567,MARTY CASEY,12 VOICE,75805,18156,12471,42292,100462,244,151865
Entreprise_567,MARTY CASEY,12 VOICE,40675,51230,23544,30090,151683,89972,61464
Entreprise_567,MARTY CASEY,12 VOICE,122895,112818,52347,28189,18714,100003,10868
Entreprise_567,MARTY CASEY,12 VOICE,52791,126139,112097,142051,190308,89469,192341
Entreprise_567,MARTY CASEY,12 VOICE,144536,183564,3243,25126,9894,86834,505
Entreprise_567,MARTY CASEY,12 VOICE,127627,134011,19703,87076,105337,84578,69786
Entreprise_567,MARTY CASEY,13 TEL & COLLABORATION,119946,124287,76337,173656,17622,147423,130395
Entreprise_567,MARTY CASEY,13 TEL & COLLABORATION,93231,190526,64510,34036,119407,95954,63588
Entreprise_567,MARTY CASEY,13 TEL & COLLABORATION,50933,71906,48045,170755,25535,148840,187949
Entreprise_567,MARTY CASEY,13 TEL & COLLABORATION,71949,74685,34984,77104,74900,41976,143632
Entreprise_567,MARTY CASEY,14 CONTACT CENTERS,73118,91904,74279,30679,106388,28753,26402
Entreprise_567,MARTY CASEY,41 CLOUD,49380,61579,93544,64059,152984,49877,69833
Entreprise_567,MARTY CASEY,81 AUTRES,28955,196451,117599,47517,168151,36131,1979
Entreprise_567,MARTY CASEY,81 AUTRES,128225,101635,54071,118014,82297,80662,126282
Entreprise_568,BARON MORGAN,12 VOICE,54290,5931,154990,167706,190305,178806,182657
Entreprise_568,BARON MORGAN,12 VOICE,4430,73888,67620,140982,121449,183123,183552
Entreprise_568,BARON MORGAN,12 VOICE,42335,165825,154916,5695,157862,184243,108211
Entreprise_568,BARON MORGAN,12 VOICE,17512,58956,2831,131423,55684,124031,112003
Entreprise_568,BARON MORGAN,12 VOICE,70203,68601,13653,84248,266,140053,133411
Entreprise_568,BARON MORGAN,12 VOICE,154501,97272,71668,103160,89569,89843,148619
Entreprise_568,BARON MORGAN,12 VOICE,199673,1164,185582,164060,133058,192725,92289
Entreprise_568,BARON MORGAN,12 VOICE,47687,152792,87031,153287,59222,144508,54627
Entreprise_568,BARON MORGAN,12 VOICE,181681,100669,84216,79659,11721,164761,193878
Entreprise_568,BARON MORGAN,12 VOICE,194107,157683,176880,140811,160294,44107,178291
Entreprise_568,BARON MORGAN,12 VOICE,150606,108081,94366,144421,36933,148624,188723
Entreprise_568,BARON MORGAN,13 TEL & COLLABORATION,88730,138203,149765,170892,47296,169119,112728
Entreprise_568,BARON MORGAN,13 TEL & COLLABORATION,155902,81493,133547,13036,45877,57791,93089
Entreprise_569,BARON MORGAN,12 VOICE,91196,51091,10290,66017,185473,72767,161303
Entreprise_569,BARON MORGAN,12 VOICE,61136,160726,183396,133676,182382,173984,155140
Entreprise_569,BARON MORGAN,12 VOICE,92801,113644,48411,11289,58296,105836,82465
Entreprise_569,BARON MORGAN,12 VOICE,48006,33254,94929,88900,191439,166988,27999
Entreprise_569,BARON MORGAN,12 VOICE,75319,75894,57683,197290,133411,64820,91116
Entreprise_569,BARON MORGAN,12 VOICE,160583,120857,82903,83299,20584,23789,48968
Entreprise_569,BARON MORGAN,12 VOICE,71855,112366,146642,59902,74725,164319,149996
Entreprise_569,BARON MORGAN,12 VOICE,132841,80736,114386,23746,67866,83860,54001
Entreprise_569,BARON MORGAN,12 VOICE,50423,152478,189839,56345,113948,60665,11568
Entreprise_569,BARON MORGAN,13 TEL & COLLABORATION,80699,7340,5127,127211,140150,112640,96605
Entreprise_569,BARON MORGAN,14 CONTACT CENTERS,132341,32822,67997,144566,44782,76609,64528
Entreprise_569,BARON MORGAN,21 MOBILE,82740,180990,35740,50121,27739,174346,171110
Entreprise_569,BARON MORGAN,21 MOBILE,175603,127930,161417,118734,186166,183868,49533
Entreprise_569,BARON MORGAN,21 MOBILE,150592,126826,106608,102543,144032,67378,39150
Entreprise_569,BARON MORGAN,21 MOBILE,26782,14718,161758,122034,185427,138641,136192
Entreprise_569,BARON MORGAN,21 MOBILE,58259,151236,150459,138427,133535,53257,46676
Entreprise_569,BARON MORGAN,21 MOBILE,153027,164859,-878,875,80266,158891,94342
Entreprise_569,BARON MORGAN,21 MOBILE,97595,38966,193721,28873,15249,190751,103124
Entreprise_569,BARON MORGAN,21 MOBILE,7553,181290,89415,28355,82667,111899,125676
Entreprise_569,BARON MORGAN,21 MOBILE,158079,69703,79518,144520,174236,193135,94528
Entreprise_569,BARON MORGAN,21 MOBILE,58651,150548,60319,109731,133298,103117,72785
Entreprise_569,BARON MORGAN,21 MOBILE,155481,132243,140346,120277,33247,5751,70285
Entreprise_569,BARON MORGAN,21 MOBILE,180480,105319,1048,197899,110743,173622,94575
Entreprise_569,BARON MORGAN,21 MOBILE,99804,69429,26219,96782,85281,155646,58683
Entreprise_569,BARON MORGAN,21 MOBILE,14572,70449,108615,177283,198970,1595,164371
Entreprise_569,BARON MORGAN,21 MOBILE,63889,124715,101374,27812,147287,194938,97131
Entreprise_570,BARON MORGAN,21 MOBILE,92356,144032,124113,179950,113897,66194,109227
Entreprise_570,BARON MORGAN,21 MOBILE,61714,28656,123196,4492,154145,67335,100535
Entreprise_570,BARON MORGAN,21 MOBILE,170725,38784,115628,182375,111689,175261,32247
Entreprise_570,BARON MORGAN,21 MOBILE,182516,36340,101132,121461,177819,79980,1380
Entreprise_570,BARON MORGAN,21 MOBILE,85082,6643,88093,149576,172988,188402,105427
Entreprise_571,MOREL TAYLOR,12 VOICE,113894,98755,16332,188612,90135,180197,142398
Entreprise_571,MOREL TAYLOR,12 VOICE,43992,41712,111345,173280,134428,83703,100759
Entreprise_571,MOREL TAYLOR,12 VOICE,139798,103061,77826,92234,144552,60231,51534
Entreprise_571,MOREL TAYLOR,12 VOICE,164508,78160,176474,134160,42307,50508,70314
Entreprise_571,MOREL TAYLOR,21 MOBILE,152819,64449,46787,173229,134592,132528,120603
Entreprise_571,MOREL TAYLOR,21 MOBILE,103782,67239,161583,-778,171007,137688,57375
Entreprise_571,MOREL TAYLOR,21 MOBILE,118140,106548,43768,194499,14931,130168,5833
Entreprise_571,MOREL TAYLOR,21 MOBILE,153491,23735,36602,85167,28790,45852,92278
Entreprise_571,MOREL TAYLOR,21 MOBILE,125264,132363,92757,28382,174662,22787,45393
Entreprise_571,MOREL TAYLOR,21 MOBILE,181919,34264,194352,30581,56604,176179,52372
Entreprise_571,MOREL TAYLOR,51 OCD,168411,43910,8368,130866,90179,64479,86229
Entreprise_571,MOREL TAYLOR,81 AUTRES,63751,21787,42893,149670,199648,158764,14230
Entreprise_571,MOREL TAYLOR,81 AUTRES,130855,159000,173846,26408,37205,168889,123679
Entreprise_571,MOREL TAYLOR,81 AUTRES,52147,184480,164671,112416,108335,181282,71870
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,143651,81512,27319,11042,192513,165265,4910
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,121046,128252,85373,166019,4054,185388,160016
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,101326,111911,137790,49152,11838,122388,29146
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,56927,75976,44007,126212,36809,-776,10399
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,18234,152388,40740,130663,74663,105107,51618
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,183196,67917,25226,81749,106677,117454,43578
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,88826,133962,124912,155831,136024,12782,148414
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,27708,199020,1473,71131,196223,61951,48383
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,92367,75131,141132,150169,46345,50427,34424
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,197831,74115,7501,130574,26973,101229,93755
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,130843,117286,21359,12221,144547,83282,124634
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,79530,64565,21667,148583,146606,139253,163498
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,46346,70986,123337,116898,21930,190756,191781
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,109279,133369,4787,66255,35139,160275,149109
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,36986,32483,13557,91802,183339,54828,56173
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,175243,116782,62783,3801,132122,96192,61708
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,139200,31270,11782,5255,7132,181175,123867
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,190562,90968,145464,60803,52720,151514,197846
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,84287,19521,59108,164131,191071,199984,164928
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,87451,103308,150552,186764,46454,75873,19297
Entreprise_571,MOREL TAYLOR,11 CONNECTIVITY,24255,7622,31660,92945,31244,17530,186447
Entreprise_571,MOREL TAYLOR,12 VOICE,60173,117229,46880,169846,121649,173351,12749
Entreprise_571,MOREL TAYLOR,12 VOICE,112046,92859,36191,77474,32057,117772,172693
Entreprise_571,MOREL TAYLOR,12 VOICE,17120,42478,69803,130349,37288,38573,182683
Entreprise_571,MOREL TAYLOR,12 VOICE,56612,152620,174797,3312,187904,59759,140921
Entreprise_571,MOREL TAYLOR,12 VOICE,17112,109581,118999,183693,176467,129161,70285
Entreprise_571,MOREL TAYLOR,12 VOICE,158696,134294,99028,82223,21013,64347,70333
Entreprise_571,MOREL TAYLOR,12 VOICE,144863,61721,57869,154558,138457,6527,161188
Entreprise_571,MOREL TAYLOR,12 VOICE,50657,197227,49893,122963,109336,65365,147006
Entreprise_571,MOREL TAYLOR,12 VOICE,64942,12230,34577,36019,64363,76377,116698
Entreprise_571,MOREL TAYLOR,12 VOICE,141152,53242,93827,71240,38223,54112,187373
Entreprise_571,MOREL TAYLOR,12 VOICE,97384,76071,62273,34355,-561,157702,105090
Entreprise_571,MOREL TAYLOR,12 VOICE,129920,165814,188139,183425,80418,198205,81588
Entreprise_571,MOREL TAYLOR,12 VOICE,50051,152304,55753,64241,14107,127464,11548
Entreprise_571,MOREL TAYLOR,12 VOICE,55351,128683,126801,71922,16337,96291,135161
Entreprise_571,MOREL TAYLOR,12 VOICE,173401,10954,197882,83337,84080,75428,142401
Entreprise_571,MOREL TAYLOR,12 VOICE,78123,36931,61886,91500,54607,58039,141340
Entreprise_571,MOREL TAYLOR,12 VOICE,59180,64073,196601,180308,90631,34,35717
Entreprise_571,MOREL TAYLOR,12 VOICE,37324,189667,102696,65605,152327,33020,11672
Entreprise_571,MOREL TAYLOR,12 VOICE,73675,99585,1460,87046,55447,164108,68441
Entreprise_571,MOREL TAYLOR,12 VOICE,58816,6239,195453,151826,179631,59197,143976
Entreprise_571,MOREL TAYLOR,12 VOICE,120684,17099,196053,83757,31874,126231,43947
Entreprise_571,MOREL TAYLOR,12 VOICE,159011,64189,182015,117464,74248,187970,81881
Entreprise_571,MOREL TAYLOR,12 VOICE,68033,-785,103533,140916,113952,140898,32161
Entreprise_571,MOREL TAYLOR,12 VOICE,71647,20408,104222,62990,3921,131802,146991
Entreprise_571,MOREL TAYLOR,12 VOICE,28698,170352,25990,79328,113156,21689,133162
Entreprise_571,MOREL TAYLOR,12 VOICE,113830,137060,141912,80463,43104,37241,164249
Entreprise_571,MOREL TAYLOR,12 VOICE,183648,155745,82847,186203,26129,52677,5432
Entreprise_571,MOREL TAYLOR,12 VOICE,17401,193569,158603,178200,88098,89989,84123
Entreprise_571,MOREL TAYLOR,12 VOICE,59663,126135,151918,14677,89855,92049,132820
Entreprise_571,MOREL TAYLOR,12 VOICE,111370,162704,2445,20695,58182,173012,101321
Entreprise_571,MOREL TAYLOR,12 VOICE,136462,128920,59353,192901,14100,168542,27945
Entreprise_571,MOREL TAYLOR,12 VOICE,63924,74283,195767,65034,83683,23526,65762
Entreprise_571,MOREL TAYLOR,12 VOICE,161035,155180,161928,119454,17588,38249,43523
Entreprise_571,MOREL TAYLOR,12 VOICE,30475,154427,92679,103355,173709,134928,93965
Entreprise_571,MOREL TAYLOR,12 VOICE,177370,37062,114617,44627,36880,29316,97779
Entreprise_571,MOREL TAYLOR,12 VOICE,132073,138084,113775,111813,143259,88080,179372
Entreprise_571,MOREL TAYLOR,12 VOICE,44615,30935,182446,98840,9238,199340,39595
Entreprise_571,MOREL TAYLOR,12 VOICE,152947,9657,188907,40339,22973,15998,141331
Entreprise_571,MOREL TAYLOR,12 VOICE,139570,59331,180183,109969,54045,139151,165458
Entreprise_571,MOREL TAYLOR,12 VOICE,9787,182742,83238,60218,40844,12389,139024
Entreprise_571,MOREL TAYLOR,12 VOICE,199082,96535,131755,140888,188015,198397,98659
Entreprise_571,MOREL TAYLOR,12 VOICE,89342,3912,49132,143823,198358,177393,126751
Entreprise_571,MOREL TAYLOR,12 VOICE,42725,132433,143297,5758,81571,31126,6005
Entreprise_571,MOREL TAYLOR,12 VOICE,197528,64081,5125,172635,170871,180149,11758
Entreprise_571,MOREL TAYLOR,12 VOICE,28658,169003,163467,110206,188436,85605,162270
Entreprise_571,MOREL TAYLOR,12 VOICE,169128,79536,111245,111208,10841,182506,99245
Entreprise_571,MOREL TAYLOR,12 VOICE,145154,91243,121687,16076,47512,19188,141637
Entreprise_571,MOREL TAYLOR,12 VOICE,19551,52318,114382,180414,51452,62348,149257
Entreprise_571,MOREL TAYLOR,12 VOICE,179246,120150,115997,55009,163788,24859,8731
Entreprise_571,MOREL TAYLOR,12 VOICE,180946,88352,105788,188341,104713,35882,95478
Entreprise_571,MOREL TAYLOR,12 VOICE,15489,133280,152249,118299,137229,68265,151139
Entreprise_571,MOREL TAYLOR,12 VOICE,18239,181265,88718,115724,1936,67265,51175
Entreprise_571,MOREL TAYLOR,12 VOICE,191599,4817,135812,5716,51420,47603,151369
Entreprise_571,MOREL TAYLOR,12 VOICE,51576,9119,145260,139297,62945,86833,15891
Entreprise_571,MOREL TAYLOR,12 VOICE,75157,101838,106263,80136,110078,44084,96148
Entreprise_571,MOREL TAYLOR,12 VOICE,36781,167187,101853,70640,90921,126244,97658
Entreprise_571,MOREL TAYLOR,12 VOICE,129150,156333,75722,168123,174326,182109,78937
Entreprise_571,MOREL TAYLOR,15 ENTERPRISE SERVICES,149943,194495,77904,66800,33667,30133,185833
Entreprise_571,MOREL TAYLOR,15 ENTERPRISE SERVICES,18493,150325,86033,41034,183861,56804,193797
Entreprise_571,MOREL TAYLOR,21 MOBILE,154519,114633,189771,181565,106100,72071,180668
Entreprise_571,MOREL TAYLOR,21 MOBILE,18057,169665,189360,78271,47950,89097,9352
Entreprise_571,MOREL TAYLOR,21 MOBILE,107150,38751,175316,163364,68136,40169,128778
Entreprise_571,MOREL TAYLOR,21 MOBILE,10546,89346,44257,99197,181615,130046,188279
Entreprise_571,MOREL TAYLOR,21 MOBILE,180847,153253,171087,88413,175497,87625,131291
Entreprise_571,MOREL TAYLOR,21 MOBILE,170757,188978,24044,129573,43785,124817,64529
Entreprise_571,MOREL TAYLOR,21 MOBILE,-918,30700,57988,80312,65619,41528,5237
Entreprise_571,MOREL TAYLOR,21 MOBILE,111675,51006,120561,34798,104042,133511,94143
Entreprise_571,MOREL TAYLOR,21 MOBILE,160196,80948,97268,76064,195158,56835,28296
Entreprise_571,MOREL TAYLOR,21 MOBILE,51742,102579,164459,42951,85614,166646,102154
Entreprise_571,MOREL TAYLOR,21 MOBILE,56717,40976,192750,61835,102191,137467,158618
Entreprise_571,MOREL TAYLOR,21 MOBILE,29749,46133,101692,113187,66978,114180,72092
Entreprise_571,MOREL TAYLOR,21 MOBILE,96001,36527,82519,139261,75271,40645,110552
Entreprise_571,MOREL TAYLOR,21 MOBILE,91897,29914,73595,135563,150729,77950,99697
Entreprise_571,MOREL TAYLOR,21 MOBILE,24166,48897,193529,45926,97590,6301,61230
Entreprise_571,MOREL TAYLOR,21 MOBILE,140124,28705,26808,184389,142606,131787,124508
Entreprise_571,MOREL TAYLOR,21 MOBILE,101212,115538,166081,128144,30214,114740,38888
Entreprise_571,MOREL TAYLOR,21 MOBILE,45964,56976,102338,31898,48287,150717,172344
Entreprise_571,MOREL TAYLOR,21 MOBILE,110611,62174,90047,155945,150880,10649,46274
Entreprise_571,MOREL TAYLOR,21 MOBILE,179463,131703,165704,142816,88921,120707,29835
Entreprise_571,MOREL TAYLOR,21 MOBILE,100633,85468,101652,90644,24870,34816,71802
Entreprise_571,MOREL TAYLOR,21 MOBILE,68470,51596,37708,53270,41456,819,53093
Entreprise_571,MOREL TAYLOR,21 MOBILE,73754,96347,21927,21061,112190,77951,180554
Entreprise_571,MOREL TAYLOR,21 MOBILE,22051,14105,21873,166648,89804,3329,147533
Entreprise_571,MOREL TAYLOR,21 MOBILE,27357,110862,116012,83494,52515,188681,59501
Entreprise_571,MOREL TAYLOR,81 AUTRES,11743,71675,182963,26123,162788,111655,127635
Entreprise_571,MOREL TAYLOR,81 AUTRES,27953,149225,164440,140995,139516,150015,43609
Entreprise_572,WENGERT CEDRIC,12 VOICE,15024,134453,161579,175438,124144,104720,126836
Entreprise_572,WENGERT CEDRIC,12 VOICE,73156,160326,197169,149216,110602,109954,132032
Entreprise_572,WENGERT CEDRIC,12 VOICE,130799,22583,8166,72427,81814,152257,126748
Entreprise_572,WENGERT CEDRIC,21 MOBILE,55466,125691,155339,109058,167775,185313,64066
Entreprise_572,WENGERT CEDRIC,21 MOBILE,54159,156458,100363,100082,2723,31450,11701
Entreprise_572,WENGERT CEDRIC,21 MOBILE,5930,186399,11843,187984,116747,54450,64306
Entreprise_572,WENGERT CEDRIC,12 VOICE,97847,95060,181569,147122,922,36279,181557
Entreprise_572,WENGERT CEDRIC,12 VOICE,22549,153550,143824,46350,4134,180563,88508
Entreprise_572,WENGERT CEDRIC,12 VOICE,147873,90008,171314,155632,194704,16713,163050
Entreprise_572,WENGERT CEDRIC,12 VOICE,59792,14901,39312,158485,129228,142316,53291
Entreprise_572,WENGERT CEDRIC,12 VOICE,61977,20905,89609,71,78242,65105,97245
Entreprise_572,WENGERT CEDRIC,12 VOICE,191942,135241,181773,69456,179780,112409,67866
Entreprise_572,WENGERT CEDRIC,12 VOICE,157671,163725,59317,46890,26525,150007,136309
Entreprise_572,WENGERT CEDRIC,12 VOICE,137787,54073,130111,165264,145457,5762,158394
Entreprise_572,WENGERT CEDRIC,12 VOICE,150681,13972,184282,130,168290,66468,189727
Entreprise_572,WENGERT CEDRIC,12 VOICE,26681,78136,195038,69111,31120,42320,40194
Entreprise_572,WENGERT CEDRIC,12 VOICE,111725,130409,3911,135734,84879,182995,27696
Entreprise_572,WENGERT CEDRIC,12 VOICE,6485,2518,134400,106787,25465,33426,174955
Entreprise_572,WENGERT CEDRIC,12 VOICE,136900,53933,167326,82112,87247,111956,19214
Entreprise_572,WENGERT CEDRIC,12 VOICE,104071,26228,70835,123715,157836,139574,35730
Entreprise_572,WENGERT CEDRIC,12 VOICE,103366,26068,14364,76846,13393,191590,96644
Entreprise_572,WENGERT CEDRIC,12 VOICE,13598,73827,54601,161844,56572,35464,181669
Entreprise_572,WENGERT CEDRIC,12 VOICE,43071,71085,27122,41703,137698,165187,29229
Entreprise_572,WENGERT CEDRIC,12 VOICE,9575,170667,169366,162752,154011,114630,85118
Entreprise_572,WENGERT CEDRIC,12 VOICE,23498,87833,48359,7043,67659,87181,138520
Entreprise_572,WENGERT CEDRIC,21 MOBILE,85124,197927,132470,184708,72060,130300,31407
Entreprise_572,WENGERT CEDRIC,21 MOBILE,112763,199008,32776,29905,188500,190474,81093
Entreprise_572,WENGERT CEDRIC,21 MOBILE,116790,101852,188774,171713,153864,191484,77421
Entreprise_572,WENGERT CEDRIC,21 MOBILE,50416,79866,38673,4616,151854,113905,199587
Entreprise_572,WENGERT CEDRIC,21 MOBILE,83543,80043,42022,11040,140808,2437,194838
Entreprise_572,WENGERT CEDRIC,21 MOBILE,6129,4096,35100,82394,98085,2913,105794
Entreprise_572,WENGERT CEDRIC,21 MOBILE,162518,183755,164835,146286,104919,104588,33741
Entreprise_572,WENGERT CEDRIC,21 MOBILE,55766,179156,195127,-931,191300,27112,114049
Entreprise_572,WENGERT CEDRIC,21 MOBILE,179352,89520,178010,101556,44823,122682,9067
Entreprise_572,WENGERT CEDRIC,21 MOBILE,159923,180407,120961,5679,82672,64117,76446
Entreprise_572,WENGERT CEDRIC,21 MOBILE,96406,160863,142114,12784,13071,99778,82171
Entreprise_572,WENGERT CEDRIC,21 MOBILE,57234,158182,100480,57438,194745,185748,93379
Entreprise_572,WENGERT CEDRIC,21 MOBILE,183348,29736,128473,108426,22031,149581,361
Entreprise_572,WENGERT CEDRIC,21 MOBILE,71542,23947,85357,181100,173597,63416,45872
Entreprise_572,WENGERT CEDRIC,21 MOBILE,44864,120483,190775,182877,115400,79233,160454
Entreprise_572,WENGERT CEDRIC,21 MOBILE,74034,72147,7807,-616,69835,239,197574
Entreprise_572,WENGERT CEDRIC,21 MOBILE,9094,7769,174423,95873,61697,173650,40622
Entreprise_572,WENGERT CEDRIC,22 IoT,179397,108643,1173,34088,85256,176084,159643
Entreprise_573,BLANC SAM,12 VOICE,83887,136230,173071,23175,181413,105671,187343
Entreprise_573,BLANC SAM,13 TEL & COLLABORATION,15639,1534,153387,195476,154778,56179,197567
Entreprise_573,BLANC SAM,21 MOBILE,169639,74652,109200,182797,65983,5966,188937
Entreprise_573,BLANC SAM,21 MOBILE,77037,62806,37524,110775,136841,97771,117600
Entreprise_573,BLANC SAM,21 MOBILE,33797,43404,187936,88018,119960,17178,7792
Entreprise_573,BLANC SAM,21 MOBILE,133291,83830,179088,137831,172501,110999,127684
Entreprise_573,BLANC SAM,11 CONNECTIVITY,23025,160509,81890,109542,76846,187734,46929
Entreprise_573,BLANC SAM,11 CONNECTIVITY,157655,79210,134892,83153,185813,19227,131221
Entreprise_573,BLANC SAM,11 CONNECTIVITY,137178,190006,184355,190056,108996,164772,153320
Entreprise_573,BLANC SAM,11 CONNECTIVITY,8659,115984,55039,36769,157881,66237,88236
Entreprise_573,BLANC SAM,11 CONNECTIVITY,198123,98122,128157,45734,92358,191286,56734
Entreprise_573,BLANC SAM,11 CONNECTIVITY,92682,59428,107259,5894,23663,103990,67065
Entreprise_573,BLANC SAM,12 VOICE,152874,65115,81470,13511,63834,98323,94448
Entreprise_573,BLANC SAM,12 VOICE,143368,48222,128507,86274,170389,74868,121413
Entreprise_573,BLANC SAM,12 VOICE,158921,195639,55661,111773,190756,56967,83559
Entreprise_573,BLANC SAM,12 VOICE,176231,143011,107302,71942,133943,196995,21512
Entreprise_573,BLANC SAM,12 VOICE,193382,165609,16845,42419,131937,31244,162582
Entreprise_573,BLANC SAM,12 VOICE,44275,81077,22640,35733,79679,92071,171501
Entreprise_573,BLANC SAM,12 VOICE,107795,44532,170638,116127,133159,57776,46022
Entreprise_573,BLANC SAM,12 VOICE,92497,177522,163823,117317,18541,110544,-580
Entreprise_573,BLANC SAM,12 VOICE,147401,38232,184892,106249,112240,186049,148754
Entreprise_573,BLANC SAM,12 VOICE,107980,104568,144826,87581,9801,157042,113493
Entreprise_573,BLANC SAM,12 VOICE,120009,137177,89814,28782,63964,26772,18184
Entreprise_573,BLANC SAM,12 VOICE,108831,145938,55534,75973,192429,46144,16864
Entreprise_573,BLANC SAM,12 VOICE,121023,171990,197904,107963,4196,195071,103543
Entreprise_573,BLANC SAM,12 VOICE,83742,3380,108009,66302,35263,117568,44679
Entreprise_573,BLANC SAM,12 VOICE,8147,78879,29841,140006,61262,32641,11150
Entreprise_573,BLANC SAM,12 VOICE,9882,73970,188931,22838,107410,104329,58425
Entreprise_573,BLANC SAM,12 VOICE,70807,71195,107517,138267,190750,186967,191677
Entreprise_573,BLANC SAM,12 VOICE,114114,156142,9528,143898,20839,4476,124195
Entreprise_573,BLANC SAM,12 VOICE,14519,38011,92455,129052,19066,127711,48513
Entreprise_573,BLANC SAM,12 VOICE,77541,180510,103698,864,182318,132397,133178
Entreprise_573,BLANC SAM,12 VOICE,157403,150870,18332,152744,139834,106155,42833
Entreprise_573,BLANC SAM,12 VOICE,171519,65944,15859,86788,58899,56018,84221
Entreprise_573,BLANC SAM,12 VOICE,96704,141603,9473,198882,23558,159719,28647
Entreprise_573,BLANC SAM,12 VOICE,34734,63653,170315,58918,197173,198509,39663
Entreprise_573,BLANC SAM,13 TEL & COLLABORATION,32892,24353,138019,139283,69832,22662,198765
Entreprise_573,BLANC SAM,13 TEL & COLLABORATION,54671,119062,119201,83398,19896,49987,75630
Entreprise_573,BLANC SAM,14 CONTACT CENTERS,15652,66110,9291,184360,150780,50875,24138
Entreprise_573,BLANC SAM,21 MOBILE,197992,47329,69774,129391,6102,75951,190196
Entreprise_573,BLANC SAM,21 MOBILE,18536,144625,88135,160776,3644,30061,21194
Entreprise_573,BLANC SAM,21 MOBILE,95426,135147,182217,154611,41373,50149,126314
Entreprise_573,BLANC SAM,21 MOBILE,186397,49212,182469,80478,36595,158179,117669
